geracao,valor
7,0.5519672100000002
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,2.11739821
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.90876411
7,1.0969082100000003
7,0.43046721000000016
7,0.43046721000000016
7,0.5519672100000002
7,0.9619082100000002
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,2.88122011
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.7319672100000001
7,1.7364822100000004
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.90876411
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,1.5134082100000001
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.8669672100000002
7,0.43046721000000016
7,0.43046721000000016
7,0.6804672100000002
7,0.43046721000000016
7,0.71599221
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,1.0209572100000002
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,1.2119082100000003
7,0.43046721000000016
7,1.0437641100000001
7,1.5269082100000002
7,0.43046721000000016
7,0.43046721000000016
7,0.90876411
7,0.90876411
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,1.4992541099999999
7,0.43046721000000016
7,0.43046721000000016
7,0.6804672100000002
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.5654672100000001
7,1.6214822100000001
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.5654672100000001
7,0.6104672100000001
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.5944922100000002
7,0.43046721000000016
7,0.9619082100000002
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,2.45122011
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.6804672100000002
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,1.2009572100000003
7,1.0209572100000002
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.90876411
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.6104672100000001
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.5654672100000001
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,1.0969082100000003
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.5654672100000001
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.6804672100000002
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,1.14190821
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,1.08876411
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,1.2609332100000001
7,0.43046721000000016
7,0.43046721000000016
7,1.0209572100000002
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,1.7552051100000003
7,0.90876411
7,0.43046721000000016
7,0.6804672100000002
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.5519672100000002
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,1.18498221
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.5654672100000001
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.5519672100000002
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.5519672100000002
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,1.02449221
7,0.43046721000000016
7,0.90876411
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,1.6632791100000004
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.71599221
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.90876411
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.5654672100000001
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,1.14190821
7,0.5519672100000002
7,0.43046721000000016
7,0.43046721000000016
7,0.6804672100000002
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,2.2147791100000003
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.5944922100000002
7,0.43046721000000016
7,0.6104672100000001
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,1.4402051100000002
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.5654672100000001
7,0.43046721000000016
7,0.43046721000000016
7,0.5944922100000002
7,0.43046721000000016
7,0.43046721000000016
7,0.6104672100000001
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.90876411
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,1.2184082100000002
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.5654672100000001
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,1.2769082100000002
7,0.43046721000000016
7,0.43046721000000016
7,1.2709572100000002
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,1.0834082100000002
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.5944922100000002
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.90876411
7,0.43046721000000016
7,0.43046721000000016
7,0.9619082100000002
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.9619082100000002
7,0.43046721000000016
7,0.5944922100000002
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,1.0209572100000002
7,0.43046721000000016
7,0.43046721000000016
7,0.9619082100000002
7,0.9619082100000002
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,1.38243321
7,0.43046721000000016
7,0.43046721000000016
7,0.6104672100000001
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.90876411
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.6804672100000002
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,1.1424572100000001
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,1.18498221
7,0.43046721000000016
7,0.43046721000000016
7,1.43498221
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,1.07278911
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.90876411
7,2.3456951100000003
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,1.2809922100000002
7,0.5519672100000002
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.7454672100000003
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.5519672100000002
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.71599221
7,0.43046721000000016
7,0.43046721000000016
7,0.7294922100000002
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.5519672100000002
7,0.43046721000000016
7,0.43046721000000016
7,1.2009572100000003
7,0.43046721000000016
7,0.5944922100000002
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,1.2119082100000003
7,0.43046721000000016
7,0.43046721000000016
7,1.0209572100000002
7,1.4509572100000003
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.90876411
7,0.43046721000000016
7,0.43046721000000016
7,1.3064822100000002
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.6104672100000001
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.9619082100000002
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.5519672100000002
7,0.6804672100000002
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.5519672100000002
7,1.0209572100000002
7,0.90876411
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,1.2802641100000003
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.5654672100000001
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.5654672100000001
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,1.0209572100000002
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.5944922100000002
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.6804672100000002
7,0.43046721000000016
7,0.43046721000000016
7,2.63122011
7,0.43046721000000016
7,0.43046721000000016
7,1.15876411
7,0.43046721000000016
7,0.43046721000000016
7,1.4402051100000002
7,0.43046721000000016
7,0.43046721000000016
7,0.90876411
7,0.5654672100000001
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,2.40292321
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,1.2609332100000001
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,2.03069511
7,0.6104672100000001
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.5654672100000001
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.5654672100000001
7,0.43046721000000016
7,0.5654672100000001
7,0.43046721000000016
7,0.43046721000000016
7,0.6104672100000001
7,0.6104672100000001
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.5519672100000002
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.5944922100000002
7,0.43046721000000016
7,0.6104672100000001
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.5654672100000001
7,0.43046721000000016
7,0.5519672100000002
7,1.1424572100000001
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,1.6902051100000002
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.5654672100000001
7,0.43046721000000016
7,1.0209572100000002
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.6104672100000001
7,0.43046721000000016
7,0.5519672100000002
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.9619082100000002
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.6804672100000002
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.5519672100000002
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.8444922100000002
7,0.43046721000000016
7,0.6804672100000002
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.5654672100000001
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,2.88122011
7,0.43046721000000016
7,0.43046721000000016
7,1.1424572100000001
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.6804672100000002
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.9619082100000002
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,2.2229232099999994
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,1.0209572100000002
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,1.2009572100000003
7,0.6804672100000002
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,1.08876411
7,0.5944922100000002
7,0.43046721000000016
7,0.9619082100000002
7,0.43046721000000016
7,0.6104672100000001
7,0.43046721000000016
7,1.0209572100000002
7,0.43046721000000016
7,0.43046721000000016
7,0.5944922100000002
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.5944922100000002
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.6804672100000002
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,1.3199822100000003
7,0.43046721000000016
7,1.18498221
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,1.0209572100000002
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.6804672100000002
7,1.0209572100000002
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.90876411
7,2.2679232099999997
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.5944922100000002
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.5654672100000001
7,0.90876411
7,0.43046721000000016
7,0.43046721000000016
7,1.2102641100000002
7,0.6804672100000002
7,0.43046721000000016
7,0.6804672100000002
7,0.43046721000000016
7,0.43046721000000016
7,0.6804672100000002
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,1.80239821
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,1.6967051100000001
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.90876411
7,1.0302641100000003
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,1.0969082100000003
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.9619082100000002
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,1.25278911
7,0.43046721000000016
7,0.6104672100000001
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,1.9664232099999999
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
7,0.43046721000000016
8,1.1348398890000002
8,0.38742048900000015
8,0.38742048900000015
8,0.38742048900000015
8,0.38742048900000015
8,0.49677048900000015
8,0.38742048900000015
8,0.38742048900000015
8,0.38742048900000015
8,0.38742048900000015
8,0.38742048900000015
8,0.38742048900000015
8,1.1348398890000002
8,0.38742048900000015
8,0.38742048900000015
8,0.38742048900000015
8,0.38742048900000015
8,0.38742048900000015
8,0.38742048900000015
8,0.38742048900000015
8,0.38742048900000015
8,0.38742048900000015
8,0.38742048900000015
8,0.38742048900000015
8,0.817887699
8,0.38742048900000015
8,0.6124204890000002
8,0.38742048900000015
8,0.38742048900000015
8,0.38742048900000015
8,0.38742048900000015
8,0.38742048900000015
8,0.38742048900000015
8,0.38742048900000015
8,1.0808614890000003
8,0.38742048900000015
8,0.38742048900000015
8,1.8808920001111111
8,0.38742048900000015
8,1.0299726001111114
8,0.38742048900000015
8,1.0299726001111114
8,0.38742048900000015
8,1.0892376990000003
8,0.38742048900000015
8,0.38742048900000015
8,0.38742048900000015
8,0.38742048900000015
8,0.8657173890000002
8,0.38742048900000015
8,0.38742048900000015
8,0.38742048900000015
8,0.38742048900000015
8,0.38742048900000015
8,1.1775951001111111
8,0.38742048900000015
8,0.38742048900000015
8,0.38742048900000015
8,0.38742048900000015
8,0.38742048900000015
8,0.38742048900000015
8,0.38742048900000015
8,0.38742048900000015
8,0.38742048900000015
8,0.38742048900000015
8,0.38742048900000015
8,0.38742048900000015
8,0.38742048900000015
8,0.38742048900000015
8,0.38742048900000015
8,0.38742048900000015
8,0.38742048900000015
8,0.38742048900000015
8,0.38742048900000015
8,0.38742048900000015
8,0.38742048900000015
8,0.38742048900000015
8,0.38742048900000015
8,0.38742048900000015
8,0.9188614890000002
8,0.38742048900000015
8,0.38742048900000015
8,0.38742048900000015
8,0.38742048900000015
8,0.38742048900000015
8,0.38742048900000015
8,0.38742048900000015
8,0.38742048900000015
8,0.38742048900000015
8,0.38742048900000015
8,0.38742048900000015
8,0.38742048900000015
8,0.38742048900000015
8,0.38742048900000015
8,0.817887699
8,0.38742048900000015
8,0.38742048900000015
