geracao,melhor_geracao,melhor_global,media_geracao,pior_geracao,std_geracao,soma_preferencias_melhor,penalidade_carga_melhor,penalidade_conflito_melhor,penalidade_carga_total,penalidade_conflito_total,melhoria_relativa,tempo_geracao_seg,stagnation_count,execucao
11,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.16381729999920935,8,63
12,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.16207219999887457,9,63
13,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.16366240000024845,10,63
14,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.16424340000048687,11,63
15,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.16055390000110492,12,63
16,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.16415410000081465,13,63
17,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.1652063999990787,14,63
18,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.1637828000002628,15,63
19,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.1654703000003792,16,63
20,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.1630593999998382,17,63
21,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.16247899999871152,18,63
22,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.1694368000007671,19,63
23,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.1676540999997087,20,63
24,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.1642995999991399,21,63
25,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.16525200000069162,22,63
26,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.16401129999940167,23,63
27,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.16370370000004186,24,63
28,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.16980809999949997,25,63
29,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.16329959999893617,26,63
30,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.1834392000000662,27,63
31,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.16532609999921988,28,63
32,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.23146449999876495,29,63
33,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.16726380000000063,30,63
34,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.16294960000050196,31,63
35,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.15954579999925045,32,63
36,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.17922249999901396,33,63
37,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.16614169999957085,34,63
38,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.1647101999988081,35,63
39,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.16250550000040676,36,63
40,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.1692151000006561,37,63
41,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.16580440000143426,38,63
42,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.1650008999986312,39,63
43,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.16298859999915294,40,63
44,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.1885323000005883,41,63
45,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.2732756999994308,42,63
46,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.2956947999991826,43,63
47,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.218808400000853,44,63
48,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.43833269999959157,45,63
49,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.30169220000061614,46,63
50,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.2609386000003724,47,63
51,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.22576139999910083,48,63
52,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.1768908999983978,49,63
53,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.16988780000065162,50,63
54,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.1679208000005019,51,63
55,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.16544030000113708,52,63
56,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.16398620000109076,53,63
57,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.1672419999995327,54,63
58,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.16576610000083747,55,63
59,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.16639240000040445,56,63
60,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.16014650000033726,57,63
61,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.1705182000005152,58,63
62,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.18280520000007527,59,63
63,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.1860554000013508,60,63
64,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.18719559999954072,61,63
65,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.17365070000050764,62,63
66,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.1691250999992917,63,63
67,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.167873000000327,64,63
68,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.16314309999870602,65,63
69,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.16611709999961022,66,63
70,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.1726968000002671,67,63
71,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.16746060000150464,68,63
72,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.1647811000002548,69,63
73,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.16807610000068962,70,63
74,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.16647099999863713,71,63
75,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.16338379999979225,72,63
76,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.1666573000002245,73,63
77,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.16362450000087847,74,63
78,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.1649422999998933,75,63
79,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.16578870000012103,76,63
80,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.16408879999835335,77,63
81,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.1670508000006521,78,63
82,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.16312859999925422,79,63
83,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.16766170000119018,80,63
84,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.16528490000018792,81,63
85,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.16827369999919028,82,63
86,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.16639550000036252,83,63
87,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.16257740000037302,84,63
88,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.16477099999974598,85,63
89,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.16553900000144495,86,63
90,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.1665324999994482,87,63
91,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.1644903999986127,88,63
92,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.16441959999974642,89,63
93,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.16432520000125805,90,63
94,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.16033140000035928,91,63
95,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.1658833000001323,92,63
96,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.16192690000025323,93,63
97,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.16315659999963827,94,63
98,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.1645726000006107,95,63
99,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.1703549000012572,96,63
100,116,116,116.0,116,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.16215749999901163,97,63
1,128,128,116.83636363636364,106,4.916627211869522,128.0,0.0,0.0,0.0,0.0,0.0,0.1377462000000378,0,64
2,131,131,128.01818181818183,124,1.271947813264924,131.0,0.0,0.0,0.0,0.0,0.0,0.13558519999969576,0,64
3,131,131,130.92727272727274,129,0.32218263903035177,131.0,0.0,0.0,0.0,0.0,0.0,0.13448129999960656,1,64
4,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.13551889999871491,2,64
5,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.13540890000149375,3,64
6,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.13329570000132662,4,64
7,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.13619939999989583,5,64
8,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.1416895000002114,6,64
9,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.13712349999877915,7,64
10,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.13645200000064506,8,64
11,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.1348245000008319,9,64
12,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.13446560000011232,10,64
13,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.13541729999997187,11,64
14,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.13346540000020468,12,64
15,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.13384819999919273,13,64
16,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.1370544000001246,14,64
17,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.13801090000015392,15,64
18,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.13557049999872106,16,64
19,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.13358140000127605,17,64
20,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.13277720000041882,18,64
21,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.13357170000017504,19,64
22,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.13276320000113628,20,64
23,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.13617429999976594,21,64
24,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.13357239999822923,22,64
25,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.1355887999998231,23,64
26,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.13723530000061146,24,64
27,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.14093420000062906,25,64
28,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.14341979999881005,26,64
29,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.1507385000004433,27,64
30,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.15210579999984475,28,64
31,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.14090329999999085,29,64
32,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.1390864999993937,30,64
33,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.1356816000006802,31,64
34,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.1371999999992113,32,64
35,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.13648360000115645,33,64
36,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.13859180000144988,34,64
37,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.14648600000145962,35,64
38,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.14328700000078243,36,64
39,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.137591099999554,37,64
40,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.13781360000029963,38,64
41,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.13663289999931294,39,64
42,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.13649140000052284,40,64
43,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.13630899999952817,41,64
44,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.1412305000012566,42,64
45,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.14430999999967753,43,64
46,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.14123560000007274,44,64
47,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.1455487000002904,45,64
48,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.13925729999937175,46,64
49,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.14072830000077374,47,64
50,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.13792069999908563,48,64
51,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.13547959999959858,49,64
52,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.14093870000033348,50,64
53,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.13730779999968945,51,64
54,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.13703549999991083,52,64
55,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.1360740000000078,53,64
56,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.1342569000007643,54,64
57,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.13699730000007548,55,64
58,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.13599299999987124,56,64
59,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.13703050000003714,57,64
60,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.13699760000054084,58,64
61,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.13994620000084979,59,64
62,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.13841839999986405,60,64
63,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.1366264999996929,61,64
64,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.1342266000010568,62,64
65,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.1353041000002122,63,64
66,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.13939120000031835,64,64
67,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.14922830000068643,65,64
68,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.14405429999897024,66,64
69,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.1414189000006445,67,64
70,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.13717449999967357,68,64
71,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.13582060000044294,69,64
72,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.13716399999975692,70,64
73,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.1340528999990056,71,64
74,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.13584379999883822,72,64
75,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.13513570000031905,73,64
76,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.13771529999939958,74,64
77,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.13475589999870863,75,64
78,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.13518199999998615,76,64
79,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.1337707999991835,77,64
80,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.13569920000009006,78,64
81,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.1371462999995856,79,64
82,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.13781679999920016,80,64
83,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.13531799999873328,81,64
84,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.13780340000084834,82,64
85,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.13518829999884474,83,64
86,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.13890530000026047,84,64
87,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.13755270000001474,85,64
88,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.13593550000041432,86,64
89,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.13836199999968812,87,64
90,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.1611503999993147,88,64
91,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.1708997999994608,89,64
92,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.17715750000024855,90,64
93,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.15730640000037965,91,64
94,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.16419420000056562,92,64
95,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.16187080000054266,93,64
96,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.15365600000041013,94,64
97,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.39711370000077295,95,64
98,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.25799630000074103,96,64
99,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.18275160000121105,97,64
100,131,131,131.0,131,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.17784600000049977,98,64
1,115,115,102.09677419354838,87,5.985761808899718,115.0,0.0,0.0,0.0,0.0,0.0,0.17933070000071893,0,65
2,121,121,112.51612903225806,102,5.290715957050556,121.0,0.0,0.0,0.0,0.0,0.0,0.11970819999987725,0,65
3,125,125,119.80645161290323,110,3.083978942636676,125.0,0.0,0.0,0.0,0.0,0.0,0.11171740000099817,0,65
4,127,127,124.03225806451613,121,1.5130373418785261,127.0,0.0,0.0,0.0,0.0,0.0,0.11272110000027169,0,65
5,127,127,126.03225806451613,125,0.9994795732148172,127.0,0.0,0.0,0.0,0.0,0.0,0.11375989999942249,1,65
6,127,127,126.74193548387096,125,0.6704712803492427,127.0,0.0,0.0,0.0,0.0,0.0,0.10117930000160413,2,65
7,127,127,127.0,127,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.09862369999973453,3,65
8,127,127,127.0,127,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0961022999999841,4,65
9,127,127,127.0,127,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.08831499999905645,5,65
10,127,127,127.0,127,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0934757000013633,6,65
11,127,127,127.0,127,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.09274569999979576,7,65
12,127,127,127.0,127,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0920112000003428,8,65
13,127,127,127.0,127,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.09239369999886549,9,65
14,127,127,127.0,127,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.160013999999137,10,65
15,127,127,127.0,127,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.13288529999954335,11,65
16,127,127,127.0,127,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.11599790000036592,12,65
17,127,127,127.0,127,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.10544660000050499,13,65
18,127,127,127.0,127,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.10801180000089516,14,65
19,127,127,127.0,127,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.09874570000101812,15,65
20,127,127,127.0,127,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.09842729999945732,16,65
21,127,127,127.0,127,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.08712809999997262,17,65
22,127,127,127.0,127,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.08962670000073558,18,65
23,127,127,127.0,127,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.08990450000055716,19,65
24,127,127,127.0,127,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.08452130000114266,20,65
25,127,127,127.0,127,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.08718370000133291,21,65
26,127,127,127.0,127,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.08717989999968268,22,65
27,127,127,127.0,127,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.08993959999861545,23,65
28,127,127,127.0,127,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.08160560000033001,24,65
29,127,127,127.0,127,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0793322999998054,25,65
30,127,127,127.0,127,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.08111079999980575,26,65
31,127,127,127.0,127,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.10242429999925662,27,65
32,127,127,127.0,127,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.1183182000004308,28,65
33,127,127,127.0,127,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.112044400000741,29,65
34,127,127,127.0,127,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.11164090000056603,30,65
35,127,127,127.0,127,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.11371990000043297,31,65
36,127,127,127.0,127,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.11318410000058066,32,65
37,127,127,127.0,127,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.10025400000085938,33,65
38,127,127,127.0,127,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.09667839999929129,34,65
39,127,127,127.0,127,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.09271590000025753,35,65
40,127,127,127.0,127,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.09238310000000638,36,65
41,127,127,127.0,127,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.09798330000012356,37,65
42,127,127,127.0,127,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.1002955000003567,38,65
43,127,127,127.0,127,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0979485999996541,39,65
44,127,127,127.0,127,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.10039929999948072,40,65
45,127,127,127.0,127,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.10555000000022119,41,65
46,127,127,127.0,127,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.09411959999852115,42,65
47,127,127,127.0,127,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.10074709999935294,43,65
48,127,127,127.0,127,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.09441159999914817,44,65
49,127,127,127.0,127,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.11096890000044368,45,65
50,127,127,127.0,127,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.10169239999959245,46,65
51,127,127,127.0,127,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.09619129999919096,47,65
52,127,127,127.0,127,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.09409530000084487,48,65
53,127,127,127.0,127,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0882275000003574,49,65
54,127,127,127.0,127,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0916613999997935,50,65
55,127,127,127.0,127,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.08553859999847191,51,65
56,127,127,127.0,127,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.08156459999918297,52,65
57,127,127,127.0,127,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.10567809999884048,53,65
58,127,127,127.0,127,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.09474419999969541,54,65
59,127,127,127.0,127,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.09013219999906141,55,65
60,127,127,127.0,127,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.09005619999879855,56,65
61,127,127,127.0,127,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.09005980000074487,57,65
62,127,127,127.0,127,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.09212010000010196,58,65
63,127,127,127.0,127,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.09036770000057004,59,65
64,127,127,127.0,127,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.08627080000042042,60,65
65,127,127,127.0,127,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.09483559999898716,61,65
66,127,127,127.0,127,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.12029900000015914,62,65
67,127,127,127.0,127,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.09819169999900623,63,65
68,127,127,127.0,127,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.08930610000061279,64,65
69,127,127,127.0,127,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.09968839999964985,65,65
70,127,127,127.0,127,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.08634250000068278,66,65
